1,7,A007,1800001,BANK BUKOPIN,,24/10/2018,23/10/2018,277/PKS-AMD/BSP/X/2017,AMD,1,16,,Berakhir
162,1,A001,1800118,PT ELIZABETH HANJAYA,,2018-04-09,2019-03-09,242/PKS/BSP/IX/2018,PKS,1,9,,Aktif
163,4,A004,1800119,"PT ENSEVAL PUTERA MEGATRADING, TBK",,2018-01-01,31/12/2018,044/PKS-AMD/BSP/II/2018,AMD,1,6,,Aktif
164,6,A006,1800120,PT ERSIHAN SATYAPRATAMA,,2018-01-07,31/12/2018,217/PKS-AMD/BSP/VII/2018,AMD,1,5,,Aktif
165,4,A004,1800121,PT EURO DESIGN,,2018-12-02,2019-11-02,020/PKS-AMD/BSP/I/2018,AMD,1,6,,Aktif
166,1,A001,1800122,PT EVERBRIGHT ABC,,2018-01-10,30/06/2019,228/PKS-AMD/BSP/VIII/2018,AMD,1,2,,Aktif
167,3,A003,1800123,PT EXERTAINMENT INDONESIA,,2018-01-01,31/12/2018,339/PKS-AMD/BSP/XII/2017,AMD,1,2,,Aktif
168,3,A003,1800124,PT FAASRI UTAMA SAKTI,,2018-01-02,31/01/2019,021/PKS-AMD/BSP/I/2018,AMD,1,13,,Aktif
169,8,A008,1800125,PT FEDERAL INTERNATIONAL FINANCE,,2018-11-06,2019-11-06,148/PKS/BSP/V/2018,PKS,1,318,,Aktif
170,8,A008,1800126,PT FINANSIA MULTI FINANCE,,2018-01-05,30/04/2019,186/PKS-AMD/BSP/VII/2018,AMD,1,97,,Aktif
171,3,A003,1800127,PT FUMAKILLA INDONESIA,,2018-11-01,2019-10-01,330/PKS-AMD/BSP/XII/2017,AMD,1,8,,Aktif
172,1,A001,1800128,PT GLOBAL MITRA PRIMA,,2018-01-04,31/03/2019,181/PKS-AMD/BSP/VI/2018,AMD,1,3,,Aktif
173,5,A005,1800129,PT GRAHA SAFA MULIA,,2018-01-04,31/03/2019,110/PKS-AMD/BSP/IV/2018,AMD,1,10,,Aktif
174,8,A008,1800130,PT GRAHA SARANA DUTA,,2018-01-01,31/12/2018,042/HK.810/GSD-000/2018,PKS,1,1386,,Aktif
175,5,A005,1800131,PT GRESIK GASES INDONESIA,,2018-01-08,31/12/2018,267/PKS/BSP/IX/2018,PKS,1,13,,Aktif
176,5,A005,1800132,PT GRESIK POWER INDONESIA,,2018-01-08,31/12/2018,267/PKS/BSP/IX/2018,PKS,1,13,,Aktif
177,4,A004,1800133,PT GRIYA MEDIKA NISMARA,,2018-01-01,31/12/2018,063/PKS-AMD/BSP/II/2018,AMD,1,5,,Aktif
178,8,A008,1800134,PT HANWHA LIFE INSURANCE INDONESIA,,18/11/2017,17/11/2018,041/HLI-HRG-GAD/11-2018,ADD,1,5,,Aktif
179,1,A001,1800134,PT HASILINDO SAWIT CIPTAMA,,26/10/2018,25/04/2019,293/PKS-AMD/BSP/X/2018,AMD,1,5,,Aktif
180,7,A007,1800135,PT HILON INDONESIA,,18/11/2018,17/11/2019,316/PKS-AMD/BSP/XI/2018,AMD,1,1,,Aktif
181,8,A008,1800135,PT INDOSIAR VISUAL MANDIRI,,2018-01-01,31/12/2018,071/PKS-AMD/BSP/I/2018,AMD,1,18,,Aktif
182,5,A005,1800136,PT INDO QTOUR MANAJEMEN,,22/04/2018,22/04/2019,155/PKS/BSP/V/2018,PKS,1,4,,Aktif
183,1,A001,1800137,PT INDRA ANGKOLA,,26/10/2018,25/04/2019,295/PKS-AMD/BSP/X/2018,AMD,1,2,,Aktif
184,5,A005,1800138,PT INTI KOKOH MAKMUR,,2018-01-01,31/12/2018,095/PKS-AMD/BSP/III/2018,AMD,1,3,,Aktif
185,5,A005,1800139,PT JATIM PETROLEUM TRANSPORT,,2018-01-06,31/05/2019,166/PKS-AMD/BSP/VI/2018,AMD,1,3,,Aktif
186,4,A004,1800140,PT JAWASURYA KENCANA INDAH,,2018-01-01,31/12/2018,007/PKS-AMD/BSP/I/2018,AMD,1,10,,Aktif
187,3,A003,1800141,PT KAO INDONESIA,,2018-01-09,31/08/2019,240/PKS-AMD/BSP/VIII/2018,AMD,1,31,,Aktif
188,3,A003,1800142,PT KAO INDONESIA,,2017-01-12,30/11/2018,281/PKS-AMD/BSP/X/2017,AMD,1,36,,Aktif
189,5,A005,1800142,PT KARUNIA ABADI MANDIRI USAHA,,2018-01-02,31/01/2019,096/PKS-AMD/BSP/III/2018,AMD,1,10,,Aktif
190,4,A004,1800143,PT KARYA CIPTA UNGGUL NUSANTARA,,2018-01-09,31/08/2019,212/PKS-AMD/BSP/VII/2018,AMD,1,16,,Aktif
191,1,A001,1800144,PT KARYA SUKA ABADI,,2018-01-01,31/12/2018,302/PKS-ADD/BSP/XI/2017,ADD,1,2,,Aktif
192,4,A004,1800145,PT KAWASAN INDUSTRI KENDAL,,2018-01-06,30/06/2018,003/ADD/BRAVO-KIK/V/2018,ADD,1,0,,Aktif
193,3,A003,1800146,PT KEMASAN JAYAMAKMUR,,2018-01-11,31/12/2018,274/PKS-AMD/BSP/X/2018,AMD,1,4,,Aktif
194,4,A004,1800147,PT KIA MOBIL DINAMIKA,,25/06/2014,24/06/2015,121/PKS-ADD/BSP/VI/2014,ADD,1,6,,Aktif
195,3,A003,1800147,PT KOMATSU BANE INDONESIA,,24/07/2018,23/07/2019,214/PKS-AMD/BSP/VII/2018,AMD,1,1,,Aktif
196,3,A003,1800148,PT KYOKUTO INDOMOBIL MANUFACTURING INDONESIA,,15/08/2017,14/08/2019,221/PKS-AMD/BSP/VIII/2017,AMD,1,13,,Aktif
197,4,A004,1800148,PT LANGENHARJO MAKMUR PLASINDO,,2018-11-07,2019-10-07,219/PKS-AMD/BSP/VII/2018,AMD,1,4,,Aktif
198,1,A001,1800149,PT MAHAMERU AKSARA AGRI,,2018-01-10,30/09/2019,262/PKS-AMD/BSP/IX/2018,AMD,1,10,,Aktif
199,5,A005,1800150,PT MAKMUR MARINA METALINDO,,2018-01-01,31/12/2018,061/PKS-AMD/BSP/II/2018,AMD,1,2,,Aktif
200,3,A003,1800151,PT MALAKA BERKAH BERLIMPAH,,2018-01-10,2019-01-03,259/PKS-AMD/BSP/IX/2018,AMD,1,2,,Aktif
201,8,A008,1800152,PT MAYBANK INDONESIA FINANCE,,2018-01-01,31/12/2018,283/PKS-ADD/BSP/XI/2017,ADD,1,2,,Aktif
202,4,A004,1800153,PT MEKAR JAYA SENTOSA MULTIKARYA,,26/07/2018,31/12/2018,259/PKS/BSP/IX/2018,PKS,1,8,,Aktif
203,5,A005,1800154,PT MENARA JAYA LESTARI,,2018-01-09,31/08/2019,235/PKS-AMD/BSP/VIII/2018,AMD,1,13,,Aktif
204,4,A004,1800155,PT MENSA BINA SUKSES,,2018-01-01,31/12/2018,234/PKS-AMD/BSP/VIII/2018,AMD,1,4,,Aktif
205,1,A001,1800156,PT MENSA BINA SUKSES,,14/06/2018,13/06/2020,206/PKS-ADD/BSP/VI/2018,ADD,1,4,,Aktif
206,1,A001,1800157,PT MERAPI UTAMA PHARMA,,2018-01-08,31/07/2019,188/PKS/BSP/VII/2018,PKS,1,4,,Aktif
207,1,A001,1800158,PT MIGAS ANGKOLA PERSADA,,26/10/2018,25/04/2018,294/PKS-AMD/BSP/X/2018,AMD,1,2,,Aktif
208,1,A001,1800159,PT MITRA KERINCI,,2018-07-09,2019-07-09,280/PKS-AMD/BSP/X/2018,AMD,1,3,,Aktif
209,7,A007,1800159,PT MITRA MAKMUR PERMAI,,15/05/2018,15/05/2019,156/PKS-AMD/BSP/V/2018,AMD,1,4,,Aktif
210,3,A003,1800160,PT MITSUBA AUTOMOTIVE PARTS,,26/02/2018,25/02/2019,054/PKS-AMD/BSP/II/2018,AMD,1,17,,Aktif
211,8,A008,1800161,"PT MITRA PINASTHIKA MUSTIKA, TBK",,2018-01-02,31/01/2019,126/PKS/BSP/IV/2018,PKS,1,19,,Aktif
212,8,A008,1800162,PT MITRA PINASTHIKA MUSTIKA FINANCE,,2018-01-01,31/12/2018,016/MPMF/CSL/PKP.BSP/XII/2017,PKS,1,51,,Aktif
213,3,A003,1800163,PT MULTI VISCOMINDO,,2018-01-07,31/12/2018,168/PKS-AMD/BSP/VI/2018,AMD,1,7,,Aktif
214,8,A008,1800164,"PT MULTIFILING MITRA INDONESIA, TBK",,2018-01-01,31/12/2018,002/PKS/MMI-BSP/I/2018,PKS,1,32,,Aktif
215,8,A008,1800165,PT MULTINDO AUTO FINANCE,,2018-01-05,30/04/2019,225/PKS-AMD/BSP/V/2018,AMD,1,22,,Aktif
216,4,A004,1800166,PT NAMASINDO PLAS,,2018-01-11,2019-01-11,285/PKS-AMD/BSP/X/2018,PKS,1,7,,Aktif
217,3,A003,1800166,PT NATIONAL ASSEMBLER,,2018-01-01,31/12/2018,315/PKS-AMD/BSP/XI/2017,AMD,1,17,,Aktif
218,1,A001,1800167,PT NATRACO SPICES INDONESIA,,2017-03-11,2018-02-11,293/PKS-AMD/BSP/XI/2017,AMD,1,2,,Aktif
219,4,A004,1800167,PT NAYATI INDONESIA,,2018-01-04,31/03/2019,131/PKS/BSP/IV/2018,PKS,1,21,,Aktif
220,7,A007,1800168,PT NEW HOPE INDONESIA,,2018-04-10,2019-03-10,288/PKS-AMD/BSP/X/2018,AMD,1,10,,Aktif
221,7,A007,1800168,PT NIAGA NUSA ABADI,,27/01/2018,26/01/2019,094/PKS/BSP/III/2018,PKS,1,5,,Aktif
222,3,A003,1800169,PT NIPRO INDONESIA JAYA,,21/09/2018,20/06/2019,299/PKS/BSP/XI/2018,PKS,1,30,,Aktif
223,4,A004,1800170,PT NISSIN BISCUIT INDONESIA,,2018-01-01,2019-01-01,124/PKS/BSP/IV/2018,PKS,1,18,,Aktif
224,1,A001,1800171,PT NITA INTAN SARANA,,2018-01-01,31/12/2018,323/PKS-AMD/BSP/XII/2017,AMD,1,9,,Aktif
225,4,A004,1800172,"PT NUSA RAYA CIPTA, TBK",,2018-01-11,30/11/2018,286/PKS-AMD/BSP/X/2018,AMD,1,3,,Aktif
226,4,A004,1800173,PT PACIFIC FURNITURE,,2016-01-07,30/06/2018,281/PKS-AMD/BSP/X/2018,AMD,1,9,,Aktif
227,1,A001,1800173,PT PARIT PADANG GLOBAL,,2018-01-01,31/12/2018,064/PPG-BSP/JASA/JMB/II/2018,PKS,1,4,,Aktif
228,1,A001,1800174,PT PARIT PADANG GLOBAL,,2018-01-08,31/07/2019,299/PPG-BSP/JASA/MDN/VI/2018,PKS,1,6,,Aktif
229,4,A004,1800175,PT PASIFIK PERTAMA INDONESIA,,2018-01-01,30/06/2018,082/PKS/BSP/III/2018,PKS,1,16,,Aktif
230,2,A002,1800176,PT PELNAS FAJAR MARINDO RAYA,,2018-01-01,31/12/2018,012/PKS-AMD/BSP/I/2018,AMD,1,3,,Aktif
231,4,A004,1800177,PT PRASTIKA SARANA,,2018-01-02,31/01/2019,132/PKS-AMD/BSP/IV/2018,AMD,1,5,,Aktif
232,5,A005,1800178,PT PRATAMA MITRA SEJATI,,2018-01-01,31/12/2018,009/PMS-10000/2018.PKSM,PKS,1,5,,Aktif
233,4,A004,1800179,PT PRIMA ANAGA RAINA,,2018-01-08,2019-01-08,263/PKS-AMD/BSP/IX/2018,AMD,1,18,,Aktif
234,3,A003,1800180,PT PRIMA VISTA SOLUSI,,21/10/2018,20/10/2019,272/PKS-AMD/BSP/X/2018,AMD,1,5,,Aktif
235,6,A006,1800180,PT PRIMACON,,2018-03-03,2019-02-03,099/PKS/BSP/III/2018,PKS,1,5,,Aktif
236,1,A001,1800181,PT PRODIA WIDYAHUSADA,,2017-02-03,2019-01-03,082/PKS/BSP/III/2017,PKS,1,2,,Aktif
237,6,A006,1800181,PT PUTRA BINTANG SAMARINDA,,2018-01-08,31/07/2019,226/PKS-ADD/BSP/VIII/2018,ADD,1,5,,Aktif
238,4,A004,1800182,PT PUTRA SUMBER WISATA JAYA,,2018-01-03,28/02/2019,134/PKS-AMD/BSP/IV/2018,AMD,1,20,,Aktif
239,4,A004,1800183,PT PUTRA WAHID LAND,,2018-01-06,31/05/2019,162/PKS/BSP/V/2018,PKS,1,9,,Aktif
240,4,A004,1800184,PT PUTRA WAHID PRATAMA,,2018-01-06,31/05/2019,161/PKS//BSP/V/2018,PKS,1,16,,Aktif
241,8,A008,1800185,"PT RADANA BHASKARA FINANCE, TBK",,2017-02-01,31/12/2018,301/PKS-ADD/BSP/XII/2016,ADD,1,56,,Aktif
242,3,A003,1800185,PT RECKITT BENCKISER INDONESIA,,2018-02-11,2019-01-02,312/PKS/BSP/XI/2017,PKS,1,40,,Aktif
243,3,A003,1800185,PT RESTOMART CIPTA USAHA,,2017-01-11,31/10/2018,266/PKS-AMD/BSP/X/2017,AMD,1,7,,Aktif
244,5,A005,1800185,PT RESTOMART CIPTA USAHA,,15/01/2018,14/01/2019,113/PKS-AMD/BSP/IV/2018,AMD,1,3,,Aktif
245,4,A004,1800186,PT RESTOMART CIPTA USAHA,,2018-01-04,31/03/2019,130/PKS/BSP/IV/2018,PKS,1,21,,Aktif
246,4,A004,1800187,PT RIEZ PALACE INDONESIA,,2018-01-07,31/12/2018,264/PKS-AMD/BSP/X/2018,AMD,1,7,,Aktif
247,3,A003,1800188,PT RODAMAS,,2018-01-01,31/12/2018,316/PKS-AMD/BSP/XII/2017,AMD,1,40,,Aktif
248,5,A005,1800189,PT RODAMAS,,2018-01-01,31/12/2018,038/PKS/BSP/I/2018,PKS,1,16,,Aktif
249,4,A004,1800190,PT RUTAN,,16/07/2018,15/01/2019,245/PKS/BSP/IX/2018,PKS,1,1,,Aktif
250,3,A003,1800191,PT SANITAS,,2018-01-07,31/12/2018,179/PKS-AMD/BSP/VI/2018,AMD,1,10,,Aktif
251,5,A005,1800192,PT SASA INTI,,2018-01-01,31/12/2018,080/PKS/BSP/III/2018,PKS,1,58,,Aktif
252,4,A004,1800193,PT SEJAHTERA MITRA SOLUSI,,27/07/2018,26/07/2019,156/SMS-PKS/VIII/2018,PKS,1,2,,Aktif
253,6,A006,1800194,PT SELARAS ANUGERAH SENTOSA,,2018-06-01,2019-05-01,013/PKS-AMD/BSP/I/2018,AMD,1,12,,Aktif
254,7,A007,1800195,PT SELERA INTER JAYA,,26/12/2017,25/12/2018,025/PKS-AMD/BSP/I/2018,AMD,1,1,,Aktif
255,7,A007,1800195,PT SEMEN TONASA,,2018-01-01,31/12/2018,3906/SP/HK.02.04/34.30/12-2017,PKS,1,262,,Aktif
256,7,A007,1800196,PT SINAR MANDIRI JAYARAYA,,2018-01-09,31/08/2019,244/PKS-AMD/BSP/IX/2018,AMD,1,3,,Aktif
257,1,A001,1800197,PT SINAR MITRA SEPADAN FINANCE (SMS FINANCE),,2018-10-10,2019-09-10,291/PKS-AMD/BSP/X/2018,AMD,1,1,,Aktif
258,7,A007,1800197,PT SINAR NIAGA SEJAHTERA,,13/11/2017,2018-12-11,304/PKS/BSP/XI/2017,PKS,1,3,,Aktif
259,7,A007,1800197,PT SINAR NIAGA SEJAHTERA,,2018-01-02,31/01/2019,052/PKS/BSP/II/2018,PKS,1,4,,Aktif
260,7,A007,1800198,PT SINAR NIAGA SEJAHTERA,,14/05/2018,13/05/2019,150/PKS/BSP/V/2018,PKS,1,4,,Aktif
261,7,A007,1800199,PT SINAR NIAGA SEJAHTERA,,2018-01-05,30/04/2019,160/PKS/BSP/V/2018,PKS,1,0,,Aktif
262,7,A007,1800200,PT SINAR NIAGA SEJAHTERA,,13/06/2018,2019-12-06,184/PKS/BSP/VI/2018,PKS,1,2,,Aktif
263,7,A007,1800201,PT SINAR NIAGA SEJAHTERA,,2018-06-07,30/06/2019,189/PKS/BSP/VII/2018,PKS,1,0,,Aktif
264,7,A007,1800202,PT SINAR NIAGA SEJAHTERA,,30/07/2018,31/07/2019,233/PKS/BSP/VIII/2018,PKS,1,0,,Aktif
265,1,A001,1800203,PT SINBUN SIBREH,,2018-01-09,31/08/2020,192/PKS-ADD/BSP/VIII/2018,ADD,1,4,,Aktif
266,5,A005,1800204,PT SINERGI MITRA INVESTAMA,,2018-01-09,31/08/2019,250/PKS/BSP/IX/2018,PKS,1,0,,Aktif
267,5,A005,1800205,PT SINGULAR POINT ASIA,,2017-03-09,2018-02-09,241/PKS-AMD/BSP/IX/2017,AMD,1,3,,Aktif
268,4,A004,1800205,PT SONOKEMBANG TUNAS JAYA,,2018-01-01,31/12/2018,211/PKS/BSP/VII/2018,PKS,1,5,,Aktif
269,3,A003,1800206,PT SUBUR MITRA GRAFISTAMA,,2018-01-01,31/12/2018,338/PKS-AMD/BSP/XII/2017,AMD,1,19,,Aktif
270,8,A008,1800207,PT SUMBER CIPTA MULTINIAGA,,2018-01-01,31/12/2018,139/PKS-AMD/BSP/IV/2018,AMD,1,115,,Aktif
271,8,A008,1800208,PT SUMBER HIDUP SEHAT,,16/08/2018,15/08/2019,232/PKS/BSP/VIII/2018,PKS,1,3,,Aktif
272,3,A003,1800209,PT SUMBERDAYA SEWATAMA,,2018-01-01,31/12/2018,015/PKS-ADD/BSP/I/2018,ADD,1,28,,Aktif
273,5,A005,1800210,PT SURABAYA PETROLEUM TRANSPORT,,2018-01-06,31/05/2019,165/PKS-AMD/BSP/VI/2018,AMD,1,4,,Aktif
274,6,A006,1800211,PT SURYA MADISTRINDO,,2018-01-01,31/12/2018,007/SM/AO/BLN/XII/2017,PKS,1,6,,Aktif
275,7,A007,1800212,PT SURYA MANDIRI JAYA PRATAMA,,18/10/2018,17/10/2019,309/PKS-AMD/BSP/XI/2018,AMD,1,4,,Aktif
276,4,A004,1800212,PT SURYA UTAMADIAN NUSA,,25/06/2014,24/06/2015,121/PKS-ADD/BSP/VI/2014,ADD,1,0,,Aktif
277,1,A001,1800212,PT SUTAN KASIM,,2018-01-01,31/12/2018,301/PKS-ADD/BSP/XI/2017,ADD,1,2,,Aktif
278,3,A003,1800213,PT SWAKARYA INSAN MANDIRI,,2018-01-02,2019-01-02,102/PKS-AMD/BSP/III/2018,AMD,1,31,,Aktif
279,3,A003,1800214,PT SWAKARYA INSAN MANDIRI,,22/11/2018,31/12/2018,276/PKS-AMD/BSP/IX/2018,AMD,1,10,,Aktif
280,3,A003,1800214,PT SWAKARYA INSAN MANDIRI,,31/05/2018,31/05/2019,178/PKS/BSP/VI/2018,PKS,1,0,,Aktif
281,3,A003,1800215,PT TACHI-S INDONESIA,,15/06/2018,30/09/2018,183/PKS-AMD/BSP/VI/2018,AMD,1,5,,Aktif
282,3,A003,1800216,PT TACHI-S INDONESIA,,2018-01-07,30/09/2018,182/PKS-AMD/BSP/VI/2018,AMD,1,1,,Aktif
283,3,A003,1800217,PT TATSUMI INDONESIA,,2018-01-04,31/03/2019,118/PKS/BSP/IV/2018,PKS,1,8,,Aktif
284,4,A004,1800218,PT TAT WAI INDUSTRIES,,2017-12-08,2018-11-08,300/PKS-AMD/BSP/XI/2017,AMD,1,4,,Aktif
285,4,A004,1800218,PT TECHPACK ASIA,,2018-01-01,31/12/2018,019/PKS/BSP/I/2018,PKS,1,21,,Aktif
286,2,A002,1800219,PT TITIS SAMPURNA,,2018-01-05,30/04/2019,205/PKS-AMD/BSP/VII/2018,AMD,1,18,,Aktif
287,1,A001,1800220,PT TRANSPORTASI GAS INDONESIA,,2018-01-10,30/09/2020,1SVC-042103,PKS,1,0,,Aktif
288,5,A005,1800221,PT TRAKTOR NUSANTARA,,2018-01-05,30/04/2019,TNS/046/BOH/IV/2018,PKS,1,4,,Aktif
289,1,A001,1800222,PT TRIMITRA BOGA SELARAS,,2018-01-05,30/04/2019,092/PKS/BSP/III/2018,PKS,1,11,,Aktif
290,3,A003,1800223,PT TUMBAKMAS NIAGASAKTI,,2018-01-01,31/12/2018,332/PKS/BSP/XII/2017,PKS,1,31,,Aktif
291,1,A001,1800224,PT TUNAS AGRO SEJATI,,26/04/2018,25/10/2018,143/PKS/BSP/V/2018,PKS,1,1,,Aktif
292,3,A003,1800225,PT TUNGGAL IDAMAN ABDI,,2018-01-02,31/01/2019,016/PKS-AMD/BSP/I/2018,AMD,1,38,,Aktif
293,7,A007,1800226,PT UNILEVER ENTERPRISE INDONESIA,,26/03/2018,25/03/2019,122/PKS/BSP/IV/2018,PKS,1,4,,Aktif
294,8,A008,1800227,"PT UNILEVER INDONESIA, TBK",,2018-01-01,31/12/2018,340/PKS-ADD/BSP/XII/2017,ADD,1,155,,Aktif
295,5,A005,1800228,"PT UNITED TRACTORS, TBK",,2018-01-01,31/12/2018,002/SM-HC/SBY/I/2018,PKS,1,6,,Aktif
296,4,A004,1800229,PT VALUTA INDOJAYA PRIMA,,2018-01-03,28/02/2019,117/PKS-AMD/BSP/IV/2018,AMD,1,1,,Aktif
297,1,A001,1800230,PT VITA MANDIRI JAYA,,2017-01-10,30/09/2018,310/PKS-AMD/BSP/XI/2017,AMD,1,12,,Aktif
298,3,A003,1800230,PT WAHANA INDO TRADA,,2018-01-01,31/12/2018,005/PKPJO/WIT-BSP/LGL/I/2018,PKS,1,7,,Aktif
299,3,A003,1800231,PT WAHANA INTI NARENDRA,,2018-01-02,2019-01-02,083/PKS-AMD/BSP/III/2018,AMD,1,5,,Aktif
300,3,A003,1800232,PT WAHANA INTI NARENDRA,,2018-01-02,2019-01-02,103/PKS-AMD/BSP/III/2018,AMD,1,4,,Aktif
301,3,A003,1800233,PT WAHANA INTI NARENDRA,,16/01/2018,15/01/2019,106/PKS-AMD/BSP/III/2018,AMD,1,5,,Aktif
302,4,A004,1800234,PT WAHANA INTI NARENDRA,,2018-06-09,31/12/2018,277/PKS-AMD/BSP/X/2018,AMD,1,5,,Aktif
303,4,A004,1800234,PT WAHANA SUN MOTOR SEMARANG,,2016-01-01,31/12/2016,012A/PKPJO/WSMS-BSP/LGL/I/2016,PKS,1,0,,Aktif
304,4,A004,1800234,PT WALET PROPERTINDO LESTARI,,2017-01-01,31/12/2017,310/PKS-AMD/BSP/XII/2016,AMD,1,0,,Aktif
305,7,A007,1800234,"PT WIJAYA KARYA (PERSERO), TBK",,2018-01-10,30/09/2019,249/PKS-AMD/BSP/IX/2018,AMD,1,1,,Aktif
306,4,A004,1800235,RS ISLAM WONOSOBO,,2018-01-08,31/07/2019,261/PKS/BSP/VIII/2018,PKS,1,5,,Aktif
307,1,A001,1800235,RS SITI RAHMAH,,2018-01-07,30/06/2019,222/PKS-AMD/BSP/VII/2018,AMD,1,11,,Aktif
308,4,A004,1800236,RS TELOGOREJO,,2018-01-03,28/02/2019,20/DIR-PKS/K/2018,PKS,1,43,,Aktif
309,4,A004,1800237,RS TELOGOREJO,,2018-01-03,28/02/2019,53/DIR-PKS/K/2018,PKS,1,4,,Aktif
310,4,A004,1800238,RSU PKU MUHAMMADIYAH,,2018-01-05,30/04/2019,208/PKS-AMD/BSP/VII/2018,AMD,1,17,,Aktif
311,4,A004,1800239,TAMAN WISATA BALEKAMBANG,,2018-01-01,31/12/2018,037/PKS-AMD/BSP/I/2018,AMD,1,4,,Aktif
312,5,A005,1800240,TOKO EMAS DINAR,,2017-01-08,31/07/2018,239/PKS-AMD/BSP/IX/2017,PKS,1,1,,Aktif
313,5,A005,1800240,TOKO EMAS PUTRA DINAR,,24/08/2018,23/08/2019,238/PKS-AMD/BSP/VIII/2018,AMD,1,1,,Aktif
314,5,A005,1800241,TOKO ISABELLA,,2018-01-04,31/03/2019,114/PKS-AMD/BSP/IV/2018,AMD,1,4,,Aktif
315,4,A004,1800242,TOKO QUEEN ACCESSORIES,,22/06/2018,31/12/2018,243/PKS-AMD/BSP/IX/2018,AMD,1,4,,Aktif
316,3,A003,1800243,TOKO SEDERHANA,,2018-11-05,2018-10-11,152/PKS/BSP/V/2018,PKS,1,4,,Aktif
317,7,A007,1800244,UD CITRA PRIMA,,2017-01-10,31/03/2018,123/PKS/BSP/X/2017,PKS,1,6,,Aktif
318,5,A005,1800244,UD JENNI ASESORIES,,21/05/2018,20/05/2019,137/PKS-AMD/BSP/IV/2018,AMD,1,2,,Aktif
319,1,A001,1800245,UD SUBUR SENTOSA,,18/11/2016,17/11/2018,109/PKS-AMD/BSP/XI/2016,AMD,1,3,,Aktif
320,1,A001,1800245,UNIVERSITAS BAITURRAHMAH,,2018-01-01,31/12/2018,010/PKS-AMD/BSP/I/2018,AMD,1,19,,Aktif
321,1,A001,1800246,YAYASAN FATIH INDONESIA,,2017-01-11,31/10/2018,272/PKS/BSP/X/2017,PKS,1,9,,Aktif
322,6,A006,1800246,YAYASAN GEREJA PROTESTAN KAMPUNG BALI,,2018-01-01,31/12/2018,064/PKS-AMD/BSP/II/2018,AMD,1,6,,Aktif
323,1,A001,1800247,YAYASAN INTERNATIONAL FULL GOSPEL FELLOWSHIP,,2018-01-02,31/01/2019,039/PKS-AMD/BSP/I/2018,AMD,1,1,,Aktif
324,5,A005,1800248,YAYASAN PENDIDIKAN KRISTEN GLORIA,,2016-01-01,31/12/2016,027/PKS/BSP/I/2016,PKS,1,25,,Aktif
325,1,A001,1800248,YAYASAN RUMAH SAKIT IBNU SINA SIMPANG EMPAT,,2018-01-03,28/02/2019,084/PKS/BSP/III/2018,PKS,1,11,,Aktif
326,4,A004,1800249,YAYASAN RUMAH SAKIT UMUM EMANUEL,,2018-01-05,30/04/2019,149/PKS/BSP/V/2018,PKS,1,0,,Aktif